x,y
12.18482118588202,-0.013457582717469663
12.18482118588202,-0.013457582717469663
12.184559677117011,-0.01321040065832868
12.184435779104039,-0.014027800368545229
12.18105805770449,-0.013589158130285384
12.176479364545404,-0.017358684212114284
12.175055733920154,-0.013239486591890781
12.162750951924576,-0.009089483387748842
12.162680535712616,-0.014577424181611676
12.15083388961289,-0.015974599199623185
12.149854743161415,0.01023042101284588
12.144869024551378,-0.0012548469253097494
12.143704383385899,-0.09453103570390198
12.141621327604412,-0.01510969365013537
12.140403379195542,-0.013669582380348544
12.13884386816774,-0.05058625516315374
12.13250096405061,-0.028193426966293345
12.13196448829369,-0.01049510952661592
12.124993711609434,-0.01950775820458084
12.120701209610548,-0.005650778020086733
12.113886058432197,-0.02993069777986257
12.10828116440017,-0.044670102249103394
12.106627686260172,0.04570010334797736
12.101944471730414,-0.01912065657312212
12.101005432924278,-0.02083214038378145
12.080763238870125,-0.0020167556305334955
12.063277152352393,-0.1003645372148334
12.061813935490026,-0.019773281915931307
12.058916841087,-0.031720865007788035
12.053801306603539,0.08098695556036262
12.042913129770966,0.013168078636372371
12.036107626270788,-0.021346057170807953
12.034135412078708,0.04805324556408941
12.028485204657047,0.07801314569307927
12.028188090280377,0.0458172253464042
12.027010862112917,0.058788497553470265
12.015376995865548,-0.08781647573206897
12.010255648685092,-0.06918730260598949
12.003049709946959,0.09237637571579782
12.001446475878486,0.08974608380795246
12.000706609933928,0.017301328054575293
11.996416962803675,-0.01684780071404468
11.993519748416308,0.04389516066863308
11.990680842666361,-0.12143620812293676
11.98843830912998,-0.07260805343785393
11.986381376236931,0.08866007943034049
11.98575910905793,0.09653829450078533
11.979122552814953,-0.05520446126661405
11.970011221832289,0.10517545216154645
11.964698687978508,-0.11952626863383387
11.959447947991181,-0.12287241813788441
11.953344205314853,0.09969204469626547
11.952593788591962,-0.10495289220233595
11.947924813840116,-0.08932950224727065
11.938182003980124,0.08935297923927799
11.934058010671869,0.0514482422685294
11.925942292296138,-0.0999542846361976
11.92508492684792,-0.07571728722046878
11.924147402723943,0.04249433598772612
11.922291289064939,-0.020714755267572826
11.92092906321096,-0.13711382120798454
11.917811801580978,0.10252159229851543
11.914305157316079,0.0580338966294498
11.911906971543866,0.016251115336009647
11.908143774010554,0.006863795868545353
11.903147241250924,0.051996036054736905
11.902914960486687,-0.05817192818897787
11.90120541330088,-0.010465528443175387
11.892428225605334,-0.044784190518706524
11.884948641715425,0.10713565656569735
11.883758540066468,-0.020023041310464507
11.877889217826297,-0.07562944244139658
11.869872398049964,0.0733174780160315
11.84981033371625,-0.07499116029319985
11.832934433837377,-0.13194105808646484
11.831729786574694,-0.06301724327883029
11.831586672088651,0.018453829530159283
11.827081787539957,0.052222561616501295
11.823355213545412,-0.07644460366899963
11.822129199150243,0.030567742176444312
11.821802533589548,0.011772524276263852
11.818405478573668,-0.09189503112074959
11.813959711262758,-0.06437165187642968
11.810408344969696,-0.08600317727630369
11.805184020881187,-0.04670104931850361
11.792882721482133,-0.08895027355187146
11.787035104700209,-0.001771013514282771
11.786187160463879,0.0063728070567350414
11.783308199397386,0.09490890892202408
11.775958377884226,0.10456273707742625
11.775653740609554,0.019442500064789314
11.763059645876044,0.1093363344156213
11.760396699571263,-0.13157474551156945
11.759692054142965,0.088275930383098
11.757563078591575,-0.10788541022362885
11.755354731779537,-0.10579714658671335
